type,name,address,capacity,code
有料老人ホーム,介護付有料老人ホーム旭ヶ丘生楽館,多治見市旭ヶ丘7-18-3,97,21204
軽費老人ホーム,ベルツリー特定施設入居者生活介護事業所,多治見市脇之島町３丁目１６番地の１,54,21204
軽費老人ホーム,ケアハウスビアンカ,多治見市上山町1-92-1,50,21204
有料老人ホーム,介護付有料老人ホーム　慶城,多治見市旭ヶ丘1丁目８６番地７,20,21204
サ高住,すずらん,関市倉知148-1,35,21205
有料老人ホーム,特定施設入居者生活介護　小瀬の杜あかね,関市小瀬1505-1,30,21205
有料老人ホーム,小瀬の杜あかね,関市小瀬1505-1,30,21205
有料老人ホーム,特定施設入居者生活介護　あすか,関市小瀬1109-1,29,21205
軽費老人ホーム,ケアハウス寿和苑,関市武芸川町跡部1555番地1,18,21205
有料老人ホーム,ベストライフ中津川,中津川市北野町4番20号,80,21206
有料老人ホーム,サン太陽ホーム中津川,中津川市中津川字上金往還上１２３４-２６,50,21206
軽費老人ホーム,ケアハウス　千寿の里　西小田,瑞浪市西小田町3-221,30,21208
有料老人ホーム,サロン・ド・フレール羽島,羽島市竹鼻町丸の内９丁目５３番地,10,21209
サ高住,NPОぎふ村特定施設,恵那市武並町藤２４０３－５０,30,21210
有料老人ホーム,有料老人ホーム更紗,美濃加茂市中部台6丁目1番地8,36,21211
軽費老人ホーム,ケアハウスドリーム陶都,土岐市下石町３０４番地８３９,30,21212
軽費老人ホーム,オークヒルズ各務野,各務原市鵜沼古市場町2-9,50,21213
有料老人ホーム,介護付有料老人ホームかがみはらの憩,各務原市大野町２－２２５－１,30,21213
軽費老人ホーム（地域密着型）,地域密着型特定施設入居者生活介護　ジョイフル新那加,各務原市那加新那加28-2,29,21213
有料老人ホーム,介護付き有料老人ホーム　いずみ野,各務原市川島緑町一丁目138番1,20,21213
有料老人ホーム,はぴね可児,可児市川合北三丁目１３０,42,21214
有料老人ホーム（地域密着型）,うららびよりなるがの憩いの家,郡上市白鳥町1527番地69,29,21219
有料老人ホーム,コスモス苑「仲良し」,郡上市白鳥町白鳥412番地１,22,21219
有料老人ホーム,サーラ郡上,郡上市八幡町相生2304-1,20,21219
有料老人ホーム,有料老人ホームさんさんハート岐南,岐南町上印食８丁目９２番地,45,21302
有料老人ホーム,介護付有料老人ホーム　ビ・アバンス門間,笠松町門間５８２,36,21303
軽費老人ホーム,ケアハウスこころ,池田町草深918-1,50,21404
有料老人ホーム,介護付有料老人ホ－ム坂祝生楽館,坂祝町黒岩386番1,80,21501
軽費老人ホーム,ライフケア　カリタスみわ,静岡市葵区内牧479-1,80,22101
有料老人ホーム,グライフ東鷹匠,静岡市葵区東鷹匠町1番27号,75,22101
有料老人ホーム,グランフォレストしずおか葵の森,静岡市葵区柳町185-2,72,22101
有料老人ホーム,アクタガワ　ハートライフ千代田,静岡市葵区千代田6丁目14番7号,50,22101
有料老人ホーム,はなまるハウス若松町,静岡市葵区若松町６７,50,22101
サ高住,介護付有料老人ホーム　リフレア上土,静岡市葵区上土2丁目13-35,50,22101
サ高住,アクタガワ　ハートライフ大岩,静岡市葵区大岩１－８－１４,50,22101
有料老人ホーム,さわやか　あおい館,静岡市葵区唐瀬2丁目2番3号,50,22101
有料老人ホーム,そんぽの家　東静岡,静岡市葵区長沼984-34,49,22101
有料老人ホーム,グライフ北安東,静岡市葵区北安東二丁目２８番１０号,48,22101
有料老人ホーム,ライフサポート城北,静岡市葵区池ヶ谷東5番10号,40,22101
有料老人ホーム,ライフサポート　昭府,静岡市葵区昭府一丁目18番6号,38,22101
有料老人ホーム（地域密着型）,有料老人ホーム　まはえ,静岡市葵区山崎2丁目2-8,29,22101
サ高住（地域密着型）,つどいのおか介護付き有料老人ホーム,静岡市葵区駒形通４丁目９－２０,29,22101
有料老人ホーム,ベストライフ静岡,静岡市駿河区東新田1-1-33,115,22102
有料老人ホーム,ベストライフ静岡,静岡市駿河区東新田1-1-33,115,22102
軽費老人ホーム,ケアハウス白寿荘,静岡市駿河区小鹿二丁目25番8号,50,22102
有料老人ホーム,有料老人ホーム　ペリデ下川原,静岡市駿河区下川原５丁目33-17,50,22102
有料老人ホーム,アクタガワ　ハートライフ小鹿公園前,静岡市駿河区小鹿９２７-１,50,22102
サ高住,介護付有料老人ホーム　きぼうのつばさ,静岡市駿河区北丸子２丁目８－３,50,22102
有料老人ホーム,有料老人ホーム　ペリデ長田,静岡市駿河区寺田206-1,46,22102
有料老人ホーム,ナーシングホームあしたば２号館,静岡市駿河区中島1687-39,45,22102
有料老人ホーム,ウェル静岡,静岡市駿河区中野新田312,43,22102
有料老人ホーム,ナーシングホームあしたば,静岡市駿河区中島1684-15,37,22102
有料老人ホーム（地域密着型）,介護付き有料老人ホームフォレスト高松,静岡市駿河区敷地1-10-9,29,22102
サ高住（地域密着型）,有料老人ホーム　ペリデアネックス,静岡市駿河区寺田201-1,29,22102
サ高住,アースの介護付有料老人ホーム　ふるーら静岡石田,静岡市駿河区石田3丁目16-39,12,22102
有料老人ホーム,介護付き有料老人ホーム　庵原屋日和館,静岡市清水区江尻町4番41号,50,22103
有料老人ホーム,シンシア清水,静岡市清水区駒越西２丁目９－３０,50,22103
有料老人ホーム,ベストライフ三保の松原,静岡市清水区三保2137-2,50,22103
有料老人ホーム,アレンジメントケア桜ヶ丘,静岡市清水区桜が丘町5-15,50,22103
有料老人ホーム,ウェルビーイング清水,静岡市清水区南矢部655番地の4,50,22103
有料老人ホーム,介護付有料老人ホームジョイクラブ,静岡市清水区梅ヶ谷58,50,22103
有料老人ホーム,ラ・ナシカ三保の松原,静岡市清水区三保61-1,50,22103
サ高住,介護付有料老人ホーム　シニアコートあざれあ,静岡市清水区庵原町143-25,50,22103
有料老人ホーム,ベストライフ三保の松原,静岡市清水区三保2137-2,50,22103
有料老人ホーム,ケアセンターオアシス入江,静岡市清水区入江3-4-24,29,22103
有料老人ホーム（地域密着型）,ケアセンターオアシス入江,静岡市清水区入江３－４－２４,29,22103
有料老人ホーム（地域密着型）,介護付有料老人ホームジョイ西久保,静岡市清水区西久保1-2-13,29,22103
有料老人ホーム,ベストライフ浜松,浜松市中区和合町243-13,92,22131
サ高住,ラクラス上島レジデンス,浜松市中区上島3-37-19,60,22131
有料老人ホーム,ラクラス広沢レジデンス,浜松市中区広沢1-18-5,60,22131
有料老人ホーム,さわやかはままつ館,浜松市中区葵東2-6-28,60,22131
有料老人ホーム,そんぽの家　浜松高丘,浜松市中区高丘東5丁目7-24,49,22131
有料老人ホーム,ラクラス富塚レジデンス,浜松市中区富塚町440-6,48,22131
サ高住（地域密着型）,坂の上ガーデン幸,浜松市中区幸４丁目３６－１,29,22131
有料老人ホーム,三つ山晴風苑,浜松市中区東伊場二丁目14番地39号,24,22131
有料老人ホーム,ベストライフ浜松東,浜松市東区中野町117-2,103,22132
有料老人ホーム,ベストライフ浜松東,浜松市東区中野町117-2,103,22132
有料老人ホーム,そんぽの家　浜松,浜松市東区篠ヶ瀬町４１２,49,22132
軽費老人ホーム,ケアハウスあんしんの里,浜松市東区安新町33番地の1,33,22132
有料老人ホーム（地域密着型）,地域密着型施設おあぞらライフ大蒲,浜松市東区大蒲町74-6,29,22132
有料老人ホーム（地域密着型）,地域密着型施設あおぞら中ノ町,浜松市東区中野町1217番地,29,22132
有料老人ホーム,浜松生楽館,浜松市西区舞阪町浜田631番地1,62,22133
軽費老人ホーム,ケアハウス花,浜松市西区大人見町３００７－１,50,22133
軽費老人ホーム（地域密着型）,ケアレジデンス東山,浜松市西区大山町2957-1,29,22133
有料老人ホーム,介護付有料老人ホーム 浜名湖エデンの園,浜松市北区細江町中川7220-99,519,22135
有料老人ホーム,介護付有料老人ホーム　浜松〈ゆうゆうの里〉,浜松市北区細江町中川7399,319,22135
有料老人ホーム,アマノ・サンハート,浜松市北区根洗町289-1,80,22135
有料老人ホーム,ハレルヤ奥浜名湖,浜松市北区細江町気賀845-1,20,22135
軽費老人ホーム（地域密着型）,ケアハウス　第２アドナイ館,浜松市北区三方原町3014-1,20,22135
有料老人ホーム,アンサンブル浜松尾野,浜松市浜北区尾野2131-3,60,22136
サ高住,サービス付き高齢者住宅　メディカル　テラス,浜松市浜北区平口1975番地,45,22136
軽費老人ホーム（地域密着型）,ケアハウスゆとりの郷,浜松市浜北区平口2435-1,29,22136
サ高住（地域密着型）,櫻乃苑　浜松天竜,浜松市天竜区二俣町二俣56番1,29,22137
有料老人ホーム,有料老人ホーム　センチュリー万平,沼津市大岡3781－1,70,22203
有料老人ホーム,エリシオン沼津,沼津市新宿町9－5,62,22203
軽費老人ホーム,岡宮グリーンヒル,沼津市岡宮1182番地の1,60,22203
有料老人ホーム,ウェルビーイング岡宮,沼津市岡宮575-1,60,22203
軽費老人ホーム,ケアハウスやまぼうし,沼津市足高251-7,60,22203
軽費老人ホーム,ケアハウス沼津南陽光園,沼津市下香貫浜田2985-1,60,22203
有料老人ホーム,ベストライフ沼津,沼津市西間門482-1,50,22203
有料老人ホーム,有料老人ホーム アージェントきせがわ,沼津市大岡1152番地,47,22203
有料老人ホーム,有料老人ホーム　駿河の里,沼津市大岡３４９７－２,46,22203
有料老人ホーム,ウェルビーイング大岡,沼津市大岡２２６２－４,44,22203
有料老人ホーム,ライフケアセンターよつば,沼津市吉田町15番７号,21,22203
有料老人ホーム,有料老人ホーム青空,沼津市小諏訪１５－１,18,22203
有料老人ホーム,熱海ゆとりあの郷,熱海市西熱海町一丁目２４番1号,294,22205
有料老人ホーム,ネオ・サミット湯河原,熱海市泉１７－２,245,22205
有料老人ホーム,静岡県熱海市泉413-126,熱海市泉413-126,97,22205
有料老人ホーム,中銀ケアホテル,熱海市咲見町6-5,76,22205
有料老人ホーム,ぽっかぽか・熱海館１号館,熱海市西熱海町一丁目20番1号,62,22205
有料老人ホーム,フレンズ南熱海,熱海市下多賀842-4,33,22205
軽費老人ホーム,ケアハウス　熱海伊豆海の郷,熱海市伊豆山717－1,30,22205
有料老人ホーム,有料老人ホームサンリッチ三島,三島市川原ヶ谷264-2,155,22206
軽費老人ホーム,玉沢昭寿園,三島市玉沢９０番地,50,22206
サ高住,ふるーら泉,富士宮市泉町626-3,67,22207
有料老人ホーム,そんぽの家　富士宮,富士宮市小泉309-1,50,22207
軽費老人ホーム,ケアハウスにしき,富士宮市錦町1番10号,30,22207
有料老人ホーム,介護付き有料老人ホーム　フクC-田中,富士宮市田中町762番地の1,30,22207
軽費老人ホーム,ケアハウスかたくりの里,富士宮市粟倉420番地1,20,22207
有料老人ホーム（地域密着型）,地域密着型特定施設入居者生活介護フォーユー若の宮,富士宮市若の宮町４１２,20,22207
有料老人ホーム,介護付き有料老人ホームわかみや,富士宮市小泉2302番地の8,1,22207
有料老人ホーム,伊豆高原〈ゆうゆうの里〉,伊東市八幡野1027,427,22208
有料老人ホーム,サンリッチ伊東,伊東市岡171番地の2,100,22208
有料老人ホーム,有料老人ホーム　緑寿の郷,伊東市猪戸１－１－３,59,22208
有料老人ホーム,スカイテラス伊東,伊東市松原639-15,53,22208
有料老人ホーム,ニチイケアセンター伊東かどの,伊東市荻466-7,50,22208
有料老人ホーム,ウェルケア伊豆高原,伊東市八幡野1741-266,38,22208
有料老人ホーム,アースの介護付き有料老人ホームでらいと島田,島田市東町１８３番地,100,22209
サ高住,金谷ケアパークそよ風,島田市金谷栄町347-88,70,22209
有料老人ホーム,ニチイケアセンター島田金谷有料老人ホームニチイのきらめき,島田市金谷栄町１９７－１,60,22209
サ高住,介護付き有料老人ホーム　クオリティリビングおかりや,島田市御仮屋町9530番地,60,22209
有料老人ホーム,ラ・ナシカ　しまだ,島田市金谷東二丁目30-5,60,22209
有料老人ホーム,シンシア島田,島田市東町１１－１,44,22209
軽費老人ホーム,軽費老人ホームひぎり,島田市島829-2,30,22209
有料老人ホーム,ツクイ・サンシャイン富士,富士市錦町1-3-22,100,22210
有料老人ホーム,介護付有料老人ホーム　ウェルビーイング富士三ツ倉,富士市大渕2447-1,80,22210
有料老人ホーム,富士山するがテラス,富士市横割本町1-1,74,22210
有料老人ホーム,ウェルビーイング富士,富士市厚原１１９２－１,60,22210
有料老人ホーム,ニチイケアセンター富士厚原,富士市厚原626-2,51,22210
有料老人ホーム,メディカルケアハウス　リライフ富士,富士市石坂420-1,50,22210
有料老人ホーム,ベストライフ富士,富士市水戸島元町4-16,49,22210
有料老人ホーム,メディカルケアハウス　リライフ宇東川,富士市宇東川西町9-20,48,22210
軽費老人ホーム（地域密着型）,みずほケアハウス,富士市瓜島町173-1,29,22210
軽費老人ホーム（地域密着型）,ケアハウス慈恩,富士市五味島281,28,22210
軽費老人ホーム,ケアハウス わだの里,富士市今泉1丁目11番7号,20,22210
軽費老人ホーム（地域密着型）,ケアハウス　わだの里,富士市今泉１丁目１１番７号,20,22210
サ高住,ラクラス見付レジデンス,磐田市見付235-10,50,22211
軽費老人ホーム,ケアハウスゆやの里,磐田市加茂３９５番地,30,22211
有料老人ホーム,介護付有料老人ホーム　すずかけの木,焼津市小川新町４丁目３－２３,71,22212
有料老人ホーム,シンシア焼津,焼津市小川2772,54,22212
有料老人ホーム,アースの介護付有料老人ホーム　でらいと焼津,焼津市石津１６５番地,50,22212
軽費老人ホーム,大井川睦園ケアハウス,焼津市高新田2326番63,30,22212
有料老人ホーム（地域密着型）,有料老人ホームたんぽぽ田尻,焼津市田尻1903-1,14,22212
有料老人ホーム,介護付有料老人ホーム　ウィル掛川,掛川市横須賀三番町１１９８－１,48,22213
有料老人ホーム,介護付有料老人ホーム　アグリ大東　結,掛川市川久保１１３６－１,32,22213
有料老人ホーム,介護付有料老人ホーム　アグリ大東,掛川市川久保1143-1,30,22213
有料老人ホーム,ケアホームぬくとんぼ,掛川市杉谷南２－８－６,15,22213
有料老人ホーム,リヤンドファミーユ,藤枝市駅前一丁目8番11号,70,22214
軽費老人ホーム,ケアハウス　みどりの風・おかべ,藤枝市岡部町内谷581-8,42,22214
軽費老人ホーム,ケアハウス　すずらん,御殿場市上小林字西野原1527-19,100,22215
有料老人ホーム,ツクイ・サンシャイン御殿場,御殿場市川島田788,80,22215
有料老人ホーム,ベストライフ御殿場,御殿場市萩原５４８－２,54,22215
有料老人ホーム,ラクラス可睡の杜レジデンス,袋井市可睡の杜51-7,50,22216
有料老人ホーム,ビスポーク袋井みかど,袋井市三門町5番地5,30,22216
有料老人ホーム,ライフケア月見の里,袋井市上山梨3丁目１６番地の３,15,22216
有料老人ホーム,アレンジメントケア裾野,裾野市御宿2-1,30,22220
軽費老人ホーム,富岳エメラルドパレス,裾野市須山2949,30,22220
有料老人ホーム,ニチイホーム 修善寺,伊豆市熊坂1255-706,111,22222
軽費老人ホーム,軽費老人ホーム　伊豆天城ハウス,伊豆市湯ケ島937番地,70,22222
有料老人ホーム,ナーシングホーム静養館御前崎オーシャンビュー,御前崎市御前崎32-20,80,22223
有料老人ホーム,ナーシングホーム　静養館,御前崎市門屋１７３９－１,36,22223
有料老人ホーム,有料老人ホ－ム　夢無限　伊豆長岡,伊豆の国市長岡９９９-１,78,22225
有料老人ホーム,夢無限にらやま,伊豆の国市中條234-2,48,22225
有料老人ホーム,伊豆ヘルス・ケア特定施設入居者生活介護事業所,東伊豆町奈良本１４０５,189,22301
有料老人ホーム,ライフケアガーデン熱川本館,東伊豆町白田415,45,22301
有料老人ホーム,ライフケアガーデン熱川別館,東伊豆町白田459,41,22301
軽費老人ホーム,軽費老人ホーム　富士見が丘いこいの園,函南町大竹２０－１,60,22325
有料老人ホーム,介護付有料老人ホーム　ル・グランガーデン函南,函南町間宮734-3,44,22325
有料老人ホーム,有料老人ホーム　光の家ゆりかご,函南町桑原1294-201,19,22325
有料老人ホーム,介護付有料老人ホーム　ル・グランガーデン清水,清水町徳倉１０４２－３,41,22341
有料老人ホーム,マ・メゾン花水木 長泉,長泉町納米里59番地1,80,22342
有料老人ホーム,介護付有料老人ホーム　ル・グランガーデン長泉,長泉町下長窪728-5,37,22342
有料老人ホーム,介護付き有料老人ホーム　菜の花の丘,小山町竹之下321,90,22344
有料老人ホーム,ソレイユ千種,名古屋市千種区千種二丁目22番1号,135,23101
有料老人ホーム,介護付有料老人ホーム覚王山生楽館,名古屋市千種区田代町四観音道５－１５,80,23101
有料老人ホーム,まどか池下,名古屋市千種区仲田二丁目12番10号,58,23101
有料老人ホーム,メディカル・リハビリホームくらら中電覚王山,名古屋市千種区大島町一丁目25番1号,48,23101
有料老人ホーム,らくえん春岡館,名古屋市千種区春岡２丁目２５番１１号,40,23101
有料老人ホーム,そんぽの家　茶屋が坂,名古屋市千種区茶屋が坂１丁目１７－３０,30,23101
有料老人ホーム,介護付有料老人ホーム　らもーれ希望ヶ丘,名古屋市千種区富士見台４－１００,20,23101
有料老人ホーム,モーニングパーク主税町,名古屋市東区主税町４－２６,82,23102
有料老人ホーム,特定施設入居者生活介護　ジョイフル千種,名古屋市東区葵三丁目25番23号,51,23102
有料老人ホーム,そんぽの家　大曽根,名古屋市北区上飯田東町2-88,80,23103
有料老人ホーム,エルダーホーム志賀本通,名古屋市北区大蔵町２８,77,23103
有料老人ホーム,百ねん庵　桜,名古屋市北区楠味鋺四丁目405番地,66,23103
有料老人ホーム,百ねん庵 楠,名古屋市北区楠味鋺三丁目2341番地,61,23103
有料老人ホーム,まどか名城公園,名古屋市北区金城一丁目7番31号,58,23103
有料老人ホーム,介護付き有料老人ホーム　プレザンメゾンあじま,名古屋市北区東味鋺2-123-1,54,23103
有料老人ホーム,ベティさんの家　楠,名古屋市北区三軒町２３６－１,50,23103
有料老人ホーム,そんぽの家　黒川,名古屋市北区田幡1丁目６－１０,48,23103
有料老人ホーム,オアシス中切,名古屋市北区中切町三丁目39番地,31,23103
有料老人ホーム,オアシス光音寺,名古屋市北区光音寺町字野方1918番23,31,23103
有料老人ホーム,オアシス中切II,名古屋市北区中切町五丁目17番地,30,23103
有料老人ホーム,そんぽの家　浄心,名古屋市西区児玉二丁目４番２２号,68,23104
有料老人ホーム,グラード名古屋駅前,名古屋市西区那古野2丁目22-16,48,23104
有料老人ホーム,ベルデ名古屋栄生,名古屋市西区栄生三丁目7番9号,45,23104
有料老人ホーム,ゴールドエイジロイヤル　名西,名古屋市西区名西二丁目３６番２７号,43,23104
有料老人ホーム,ハイリタイヤー名城,名古屋市西区新道二丁目1番21号,39,23104
有料老人ホーム,新道ケアコミュニティそよ風,名古屋市西区新道一丁目９－３,24,23104
有料老人ホーム,フラワーホーム睡蓮,名古屋市西区城町48番地,10,23104
有料老人ホーム,ＳＯＭＰＯケア ラヴィーレ名古屋中村,名古屋市中村区黄金通6-1,100,23105
有料老人ホーム,そんぽの家　中村公園,名古屋市中村区荒輪井町2丁目16-1,77,23105
有料老人ホーム,アイシア八田,名古屋市中村区横井２丁目141-1,40,23105
有料老人ホーム（地域密着型）,介護付有料老ホーム　のぞみ,名古屋市中村区城屋敷町三丁目４１番地,29,23105
有料老人ホーム,ライフ＆シニアハウス千種,名古屋市中区新榮３丁目２０番２８号,141,23106
有料老人ホーム,介護専用型有料老人ホ－ムグリ-ンヒル,名古屋市中区上前津一丁目13番20号,78,23106
サ高住,サービス付き高齢者向け住宅医療法人生寿会エイム新栄,名古屋市中区新栄三丁目7番13号,76,23106
有料老人ホーム,エルダーハウス上前津,名古屋市中区上前津2丁目13番1号,66,23106
有料老人ホーム,エイジトピア・ナゴヤ,名古屋市中区新栄3-7-10,64,23106
有料老人ホーム,金山ケアコミュニティそよ風,名古屋市中区古渡町１７番７号,55,23106
有料老人ホーム,メディカルホームくらら久屋公園,名古屋市中区大須四丁目3番1号,54,23106
有料老人ホーム,介護付有料老人ホーム　グレイスフル上前津,名古屋市中区千代田二丁目24番30号,36,23106
有料老人ホーム,そんぽの家　丸の内,名古屋市中区丸の内１－１４－２５,33,23106
有料老人ホーム,介護付有料老人ホームらもーれ栄,名古屋市中区栄５－４－２０,30,23106
有料老人ホーム,そんぽの家　吹上,名古屋市昭和区阿由知通2丁目6,72,23107
有料老人ホーム,メディカルホームグランダ吹上,名古屋市昭和区川名町一丁目３４番１,60,23107
有料老人ホーム,介護付有料老人ホーム医療法人生寿会メロウごきそ,名古屋市昭和区御器所二丁目9番7号,43,23107
有料老人ホーム,介護付有料老人ホーム　ハイリタイヤー２１南山,名古屋市昭和区向山町一丁目１－１,43,23107
有料老人ホーム,メディカル・リハビリホームまどか汐路,名古屋市瑞穂区汐路町二丁目１３番地２,58,23108
有料老人ホーム,メディカルホームグランダ陽明,名古屋市瑞穂区田辺通３丁目１９番,56,23108
有料老人ホーム,そんぽの家　高辻,名古屋市瑞穂区雁道町1丁目17-1,54,23108
有料老人ホーム,メディカルホームくらら八事,名古屋市瑞穂区弥富町字緑ヶ岡11番36号,50,23108
有料老人ホーム,イシス瑞穂,名古屋市瑞穂区茨木町102番地,30,23108
有料老人ホーム,みなと医療生活協同組合　介護付有料老人ホーム　虹の郷,名古屋市熱田区五番町3-6,80,23109
有料老人ホーム,ＳＯＭＰＯケア ラヴィーレ熱田,名古屋市熱田区沢下町3-19,74,23109
有料老人ホーム,オーネストひびの大宝　介護付き有料老人ホーム,名古屋市熱田区大宝一丁目1番3号,49,23109
有料老人ホーム,オーネストひびの大宝サービス付き高齢者向け住宅,名古屋市熱田区大宝一丁目1番3号,14,23109
有料老人ホーム,ベティさんの家　荒子公園,名古屋市中川区荒子２丁目６９,70,23110
有料老人ホーム,そんぽの家　十番町,名古屋市中川区十番町1丁目３０２,69,23110
有料老人ホーム,そんぽの家　松葉公園,名古屋市中川区宮脇町一丁目95,68,23110
有料老人ホーム,介護付有料老人ホーム　ソラスト尾頭橋,名古屋市中川区尾頭橋三丁目15番13号,61,23110
有料老人ホーム,介護付有料老人ホーム　ソラスト高畑,名古屋市中川区中島新町二丁目1108番,55,23110
有料老人ホーム,プレザンメゾン東起,名古屋市中川区東起町3-42-3,51,23110
有料老人ホーム,ベルデ　かの里,名古屋市中川区江松5丁目157,45,23110
有料老人ホーム,ハイリタイヤー松葉公園,名古屋市中川区丸米町二丁目23,38,23110
サ高住,シルバーマンション篠原,名古屋市中川区上脇町2丁目63番地,38,23110
有料老人ホーム,メディカルホーム荒子,名古屋市中川区荒子二丁目76番地,35,23110
有料老人ホーム（地域密着型）,介護付有料老人ホームフレンズハウス下之一色,名古屋市中川区下之一色町字北起４９－１,29,23110
有料老人ホーム,ラ・ナシカ　あらこがわ,名古屋市港区高木町4丁目34－1,100,23111
有料老人ホーム,さわやかなんよう館,名古屋市港区東蟹田1921,80,23111
有料老人ホーム,ニチイケアセンター名古屋みなと,名古屋市港区入船１丁目８番１４号,70,23111
有料老人ホーム,サービス付き高齢者向け住宅 木場清里苑,名古屋市港区木場町１番地１１,54,23111
有料老人ホーム,介護付ki有料老人ホーム　こころ十一屋,名古屋市港区十一屋二丁目415番地,49,23111
有料老人ホーム,介護付有料老人ホーム　東海橋苑,名古屋市港区新船町三丁目１番地,48,23111
有料老人ホーム,アイシア港いろは,名古屋市港区築盛町１０６番地の１,40,23111
有料老人ホーム,株式会社親孝行　シルバーマンション南陽の里,名古屋市港区七反野1丁目1910番地,34,23111
有料老人ホーム（地域密着型）,地域密着型特定施設　華の郷　南陽,名古屋市港区新茶屋1丁目１７２８,29,23111
有料老人ホーム,ライフ＆シニアハウス神宮南井田,名古屋市南区明治一丁目14番53号,143,23112
有料老人ホーム,有料老人ホーム　サニーライフ名古屋南,名古屋市南区呼続1-2-5,80,23112
有料老人ホーム,さわやか笠寺館,名古屋市南区笠寺町字松東58番2号,80,23112
有料老人ホーム,ゆうゆう未来館もとしお,名古屋市南区元塩町１丁目１８番地,60,23112
有料老人ホーム,そんぽの家 星崎,名古屋市南区天白町５丁目１６－３,49,23112
有料老人ホーム,なごみの家　鶴里,名古屋市南区桜台二丁目１７番２５号,46,23112
有料老人ホーム,プレザンメゾン笠寺,名古屋市南区中割町4丁目８８,45,23112
有料老人ホーム,そんぽの家　桜本町,名古屋市南区鶴田1丁目1-21,42,23112
有料老人ホーム,くつろぎの家　花乃舎,名古屋市南区三吉町5丁目47番地,22,23112
有料老人ホーム,ニチイケアセンター引山,名古屋市守山区原境町1103,51,23113
有料老人ホーム,介護付有料老人ホーム　もりやまの憩,名古屋市守山区廿軒家22番40号,49,23113
有料老人ホーム,守山ケアコミュニティそよ風,名古屋市守山区西城２－１３－２６,48,23113
有料老人ホーム,シンシア守山,名古屋市守山区松坂町202番地,43,23113
有料老人ホーム,介護付有料老人ホーム　風林館,名古屋市守山区森孝3丁目１１１,43,23113
有料老人ホーム,そんぽの家　上飯田,名古屋市守山区川西1丁目１２５,39,23113
有料老人ホーム,有料老人ホーム　新生館,名古屋市守山区竜泉寺１－１３０３番地,38,23113
有料老人ホーム,ツクイ・サンシャイン守山,名古屋市守山区小幡南3-4-10,34,23113
有料老人ホーム,ラ･プラスヒルトップ,名古屋市緑区鳴海町字三高根55番地,105,23114
有料老人ホーム,サニーベイルイン鳴海,名古屋市緑区篭山一丁目１２０番地,77,23114
有料老人ホーム,ラ・プラス青山,名古屋市緑区青山1-29,60,23114
有料老人ホーム,まどか有松,名古屋市緑区有松2211番地,58,23114
有料老人ホーム,そんぽの家 有松,名古屋市緑区有松町幕山352,50,23114
有料老人ホーム,そんぽの家　神沢,名古屋市緑区神沢二丁目1101番地,49,23114
有料老人ホーム,ラ・プラス鶴が沢,名古屋市緑区鶴が沢一丁目913番地,43,23114
有料老人ホーム,介護付有料老人ホーム　おおだかの憩,名古屋市緑区大高町字一番割21番地,2,23114
有料老人ホーム,ベストライフ名古屋,名古屋市名東区高間町197-1,89,23115
有料老人ホーム,カサディはちや牧の原,名古屋市名東区牧の原一丁目３０７,68,23115
有料老人ホーム,ベストライフ名東,名古屋市名東区猪子石2-104,68,23115
有料老人ホーム,介護付有料老人ホーム　エイジトピア星ヶ丘,名古屋市名東区代万町三丁目11番地１,61,23115
有料老人ホーム,ベルデ星ヶ丘,名古屋市名東区代万町１－８０,47,23115
有料老人ホーム,メディカルホームくらら猪高緑地,名古屋市名東区勢子坊二丁目1011番,34,23115
軽費老人ホーム（地域密着型）,ケアハウス　シーダーヒルズ,名古屋市名東区社台３丁目１９番地１,20,23115
有料老人ホーム,エクセレント天白ガーデンヒルズ,名古屋市天白区土原二丁目１４１番地の３,96,23116
有料老人ホーム,そんぽの家　植田一本松,名古屋市天白区植田本町1-605,66,23116
有料老人ホーム,介護付有料老人ホーム　風の丘,名古屋市天白区土原二丁目117,66,23116
有料老人ホーム,オアシス野並,名古屋市天白区野並1丁目35番地,32,23116
有料老人ホーム,介護付有料老人ホーム,名古屋市天白区一本松2-1206,30,23116
有料老人ホーム,有料老人ホーム　サニーライフ豊橋,豊橋市向山町七面80番地8,74,23201
有料老人ホーム,介護付有料老人ホーム　フェリス福祉村,豊橋市野依町字山中19-13,72,23201
有料老人ホーム,おおしみず憩いの杜,豊橋市南大清水町字藤ヶ谷223番地の1,50,23201
有料老人ホーム,介護付有料老人ホーム　あいの郷,豊橋市大清水町字大清水３０４－１,42,23201
有料老人ホーム,すずらん,豊橋市大清水町字大清水743番地,36,23201
有料老人ホーム,有料老人ホーム　銀の家,豊橋市曙町字測点１８８番地,36,23201
有料老人ホーム,予縁の里,豊橋市伊古部町字山口２４１番地,24,23201
有料老人ホーム,有料老人ホーム　喜楽の里,岡崎市才栗町字田面１１７番地,72,23202
有料老人ホーム,有料老人ホーム　サン・ケア　レジデンス,岡崎市伝馬通１丁目７８番地,50,23202
有料老人ホーム,ソレイユ　ビラ大門,岡崎市上里１丁目２５番地５,50,23202
有料老人ホーム,有料老人ホーム　ハーモニー,岡崎市若松町字西之切50,46,23202
有料老人ホーム,向日葵のひざし岡崎,岡崎市田口町字福田71-1,45,23202
有料老人ホーム,さわやかおかざき館,岡崎市大平町家下43番2,41,23202
