type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
認知症対応型共同生活介護,ミモザ市川国分,市川市国分2-9-10,18,12203,"[139.915421, 35.741096]",1,51945.477,,0.3465171760767545,139.915421,35.741096
認知症対応型共同生活介護,ヒューマンライフケア市川真間グループホーム,市川市真間5-15-13,18,12203,"[139.910233, 35.74332]",1,51945.477,,0.3465171760767545,139.910233,35.74332
認知症対応型共同生活介護,愛・グループホーム市川南,市川市市川南4-7-22,14,12203,"[139.90181, 35.727062]",1,51945.477,,0.26951335917080904,139.90181,35.727062
介護療養型医療施設,金川医院,市川市宝１－２－１,11,12203,"[139.928238, 35.68372]",1,51945.477,,0.21176049649134995,139.928238,35.68372
認知症対応型共同生活介護,愛の家グループホーム市川国分,市川市国分2-10-20,9,12203,"[139.917389, 35.741196]",1,51945.477,,0.17325858803837724,139.917389,35.741196
介護老人保健施設,船橋ケアセンター,船橋市高野台５－７４１－６,120,12204,"[140.034805, 35.768429]",1,79992.535,,1.5001399818120529,140.034805,35.768429
介護老人保健施設,介護老人保健施設　ロータスケアセンター,船橋市藤原5-23-1,114,12204,"[139.982285, 35.740025]",1,79992.535,,1.4251329827214503,139.982285,35.740025
介護老人保健施設,介護老人保健施設はさま徳洲苑,船橋市飯山満町２－６８５－３,100,12204,"[140.01947, 35.709373]",1,79992.535,,1.250116651510044,140.01947,35.709373
介護老人保健施設,介護老人保健施設なつみの郷,船橋市夏見台4丁目24番1号,100,12204,"[139.997314, 35.725754]",1,79992.535,,1.250116651510044,139.997314,35.725754
介護老人保健施設,公益財団法人復公開介護老人保健施設やすらぎ,船橋市市場３－３－１,100,12204,"[139.997375, 35.701462]",1,79992.535,,1.250116651510044,139.997375,35.701462
介護老人保健施設,医療法人沖縄徳洲会　介護老人保健施設千葉徳洲苑,船橋市大穴北7-22-1,100,12204,"[140.053223, 35.748081]",1,79992.535,,1.250116651510044,140.053223,35.748081
介護老人保健施設,介護老人保健施設　大穴さくら苑,船橋市大穴北8-41-1,100,12204,"[140.041504, 35.743244]",1,79992.535,,1.250116651510044,140.041504,35.743244
介護老人保健施設,介護老人保健施設　船橋うぐいす園,船橋市高根町1-1,100,12204,"[140.011612, 35.717323]",1,79992.535,,1.250116651510044,140.011612,35.717323
介護老人保健施設,介護老人保健施設みさきの郷,船橋市三咲4-23-15,100,12204,"[140.039215, 35.753994]",1,79992.535,,1.250116651510044,140.039215,35.753994
介護老人保健施設,介護老人保健施設リハビリケア船橋,船橋市本町4-8-30,100,12204,"[139.990799, 35.70076]",1,79992.535,,1.250116651510044,139.990799,35.70076
介護老人福祉施設,四市複合事務組合　特別養護老人ホーム三山園,船橋市三山２丁目３番２号,100,12204,"[140.047089, 35.693356]",1,79992.535,,1.250116651510044,140.047089,35.693356
介護老人福祉施設,特別養護老人ホームさくら館,船橋市習志野台8-55-1,100,12204,"[140.063614, 35.718781]",1,79992.535,,1.250116651510044,140.063614,35.718781
介護老人福祉施設,船橋市特別養護老人ホーム朋松苑,船橋市西船2-21-12,100,12204,"[139.969452, 35.71323]",1,79992.535,,1.250116651510044,139.969452,35.71323
介護老人福祉施設,特別養護老人ホームつぼい愛の郷,船橋市坪井町１４６番地１,100,12204,"[140.064194, 35.734718]",1,79992.535,,1.250116651510044,140.064194,35.734718
介護老人保健施設,介護老人保健施設オレンジガーデン・ケアセンター,船橋市芝山７丁目４１番１号,98,12204,"[140.0271, 35.717064]",1,79992.535,,1.225114318479843,140.0271,35.717064
介護老人福祉施設,特別養護老人ホーム　さわやか苑,船橋市米ケ崎町６９１-１,98,12204,"[140.007904, 35.710613]",1,79992.535,,1.225114318479843,140.007904,35.710613
介護老人保健施設,介護老人保健施設　フェルマータ船橋,船橋市飯山満町1-822,97,12204,"[140.010208, 35.708771]",1,79992.535,,1.2126131519647427,140.010208,35.708771
介護老人福祉施設,特別養護老人ホーム　船橋あさひ苑,船橋市旭町４－９－１,95,12204,"[139.992188, 35.733341]",1,79992.535,,1.1876108189345416,139.992188,35.733341
介護老人福祉施設,特別養護老人ホームひかりの郷,船橋市二和西6－3－20,90,12204,"[140.009491, 35.748337]",1,79992.535,,1.1251049863590397,140.009491,35.748337
介護老人福祉施設,特別養護老人ホーム　プレーゲ船橋,船橋市金堀町195,90,12204,"[140.063202, 35.750793]",1,79992.535,,1.1251049863590397,140.063202,35.750793
介護老人福祉施設,特別養護老人ホーム南生苑,船橋市古和釜町４３０－１,83,12204,"[140.060822, 35.742863]",1,79992.535,,1.0375968207533364,140.060822,35.742863
介護老人福祉施設,特別養護老人ホームワールドナーシングホーム,船橋市飯山満町2-681,80,12204,"[140.01947, 35.709373]",1,79992.535,,1.0000933212080352,140.01947,35.709373
介護老人福祉施設,特別養護老人ホーム　古和釜恵の郷,船橋市古和釜町８７１番地２,80,12204,"[140.053146, 35.743805]",1,79992.535,,1.0000933212080352,140.053146,35.743805
介護老人福祉施設,特別養護老人ホーム　船橋梨香園,船橋市車方町５４１－２,80,12204,"[140.076981, 35.774437]",1,79992.535,,1.0000933212080352,140.076981,35.774437
介護老人福祉施設,特別養護老人ホーム　船橋百寿苑,船橋市古和釜町791番地1,80,12204,"[140.052048, 35.741737]",1,79992.535,,1.0000933212080352,140.052048,35.741737
介護老人福祉施設,社会福祉法人　河内厚生会　特別養護老人ホーム南三咲,船橋市南三咲３－２７－１,80,12204,"[140.027344, 35.739109]",1,79992.535,,1.0000933212080352,140.027344,35.739109
介護老人福祉施設,特別養護法人ホームみやぎ台南生苑,船橋市みやぎ台4-18-1,80,12204,"[140.041962, 35.762474]",1,79992.535,,1.0000933212080352,140.041962,35.762474
介護老人福祉施設,特別養護老人ホーム船橋愛弘園,船橋市高根台３丁目１０－１,80,12204,"[140.038773, 35.73296]",1,79992.535,,1.0000933212080352,140.038773,35.73296
介護老人福祉施設,特別養護老人ホームアグリ・ケアホームいこいの森,船橋市大神保町７００－5,80,12204,"[140.056656, 35.769684]",1,79992.535,,1.0000933212080352,140.056656,35.769684
介護老人福祉施設,特別養護老人ホームふなばし翔裕園,船橋市旭町4丁目19番30号,80,12204,"[139.993576, 35.735622]",1,79992.535,,1.0000933212080352,139.993576,35.735622
介護老人福祉施設,特別養護老人ホーム 太陽と緑の家 藤原,船橋市藤原5-27-20,80,12204,"[139.981003, 35.742584]",1,79992.535,,1.0000933212080352,139.981003,35.742584
介護老人保健施設,介護老人保健施設 ふなばし光陽,船橋市豊富町６４４－１２,70,12204,"[140.065201, 35.766403]",1,79992.535,,0.8750816560570307,140.065201,35.766403
介護老人福祉施設,船橋健恒会ケアセンター,船橋市金杉町141-2,70,12204,"[139.999359, 35.719112]",1,79992.535,,0.8750816560570307,139.999359,35.719112
介護老人福祉施設,特別養護老人ホーム　習志野台みゆき苑,船橋市習志野台4-46-7,70,12204,"[140.046494, 35.716564]",1,79992.535,,0.8750816560570307,140.046494,35.716564
介護老人福祉施設,特別養護老人ホーム　ローゼンヴィラ藤原（ユニット型）,船橋市藤原８丁目17番3号,60,12204,"[139.982758, 35.749729]",1,79992.535,,0.7500699909060264,139.982758,35.749729
介護老人福祉施設,船橋健恒会ケアセンター南館,船橋市金杉町139-2,52,12204,"[139.999359, 35.719112]",1,79992.535,,0.6500606587852228,139.999359,35.719112
介護老人福祉施設,特別養護老人ホーム　第２ワールドナーシングホーム,船橋市飯山満町２丁目５１８番地１,50,12204,"[140.022781, 35.705612]",1,79992.535,,0.625058325755022,140.022781,35.705612
介護老人福祉施設,特別養護老人ホーム オレンジガーデン,船橋市芝山7-41-2,50,12204,"[140.0271, 35.717064]",1,79992.535,,0.625058325755022,140.0271,35.717064
介護老人福祉施設,介護老人福祉施設　ケアホーム船橋,船橋市馬込町899-2,50,12204,"[139.999725, 35.742184]",1,79992.535,,0.625058325755022,139.999725,35.742184
介護老人福祉施設,特別養護老人ホーム ローゼンヴィラ藤原,船橋市藤原８丁目１７番３号,48,12204,"[139.982758, 35.749729]",1,79992.535,,0.6000559927248211,139.982758,35.749729
介護老人福祉施設,特別養護老人ホーム　さわやか苑（ユニット型）,船橋市米ヶ崎町691番地1,48,12204,"[140.007904, 35.710613]",1,79992.535,,0.6000559927248211,140.007904,35.710613
介護老人保健施設,医療法人吉栄会　介護老人保健施設　スターチス船橋,船橋市滝台町94-22,38,12204,"[140.033768, 35.710545]",1,79992.535,,0.4750443275738167,140.033768,35.710545
介護老人福祉施設,介護老人福祉施設　ケアホーム船橋,船橋市馬込町899-2,30,12204,"[139.999725, 35.742184]",1,79992.535,,0.3750349954530132,139.999725,35.742184
介護老人福祉施設（地域密着型）,特別養護老人ホームたか音の杜,船橋市高根台2-10-30,29,12204,"[140.033539, 35.732334]",1,79992.535,,0.36253382893791275,140.033539,35.732334
介護老人福祉施設（地域密着型）,特別養護老人ホーム　船橋笑寿苑,船橋市大穴北4-25-15,29,12204,"[140.048538, 35.752113]",1,79992.535,,0.36253382893791275,140.048538,35.752113
介護老人福祉施設（地域密着型）,特別養護老人ホーム三咲館,船橋市南三咲３－２７－１,20,12204,"[140.027344, 35.739109]",1,79992.535,,0.2500233303020088,140.027344,35.739109
認知症対応型共同生活介護,グループホームなしの郷,船橋市大穴北7-22-2,18,12204,"[140.053223, 35.748081]",1,79992.535,,0.2250209972718079,140.053223,35.748081
認知症対応型共同生活介護,グループホーム　つぶぞろい,船橋市本町５－１９海老川マンション,18,12204,"[139.990402, 35.701504]",1,79992.535,,0.2250209972718079,139.990402,35.701504
認知症対応型共同生活介護,グループホームうららか船橋,船橋市金杉９－８－２２,18,12204,"[140.007538, 35.730812]",1,79992.535,,0.2250209972718079,140.007538,35.730812
認知症対応型共同生活介護,ディアフレンドならしの,船橋市習志野1-13-17,18,12204,"[140.057938, 35.711796]",1,79992.535,,0.2250209972718079,140.057938,35.711796
認知症対応型共同生活介護,けあふるタウン日香里,船橋市みやぎ台1-13-1,18,12204,"[140.034821, 35.757328]",1,79992.535,,0.2250209972718079,140.034821,35.757328
認知症対応型共同生活介護,グループホーム　ガーデンコート西船橋,船橋市西船2-34-20,18,12204,"[139.967972, 35.716129]",1,79992.535,,0.2250209972718079,139.967972,35.716129
認知症対応型共同生活介護,グループホームゆう希苑ふなばし,船橋市金杉８－２４－１１,18,12204,"[140.014191, 35.730385]",1,79992.535,,0.2250209972718079,140.014191,35.730385
認知症対応型共同生活介護,愛の家グループホーム船橋二子,船橋市二子町629-2,18,12204,"[139.946381, 35.70874]",1,79992.535,,0.2250209972718079,139.946381,35.70874
認知症対応型共同生活介護,ルミナス株式会社　グループホームひかり千葉船橋,船橋市東船橋２－１７－１７,18,12204,"[140.00386, 35.702389]",1,79992.535,,0.2250209972718079,140.00386,35.702389
認知症対応型共同生活介護,グループホームつどいの家高根台,船橋市高根台２－２－１７,18,12204,"[140.031326, 35.7342]",1,79992.535,,0.2250209972718079,140.031326,35.7342
認知症対応型共同生活介護,グループホーム　ガーデンコート船橋三山,船橋市三山5-57-12,18,12204,"[140.057541, 35.705551]",1,79992.535,,0.2250209972718079,140.057541,35.705551
認知症対応型共同生活介護,ニチイケアセンター西船橋,船橋市西船3-7-33,18,12204,"[139.963303, 35.712769]",1,79992.535,,0.2250209972718079,139.963303,35.712769
認知症対応型共同生活介護,グループホームゆう希苑つかだ,船橋市前貝塚町444番地１,18,12204,"[139.985275, 35.722961]",1,79992.535,,0.2250209972718079,139.985275,35.722961
認知症対応型共同生活介護,ニチイケアセンター咲が丘,船橋市咲が丘3-2-1,18,12204,"[140.022919, 35.757477]",1,79992.535,,0.2250209972718079,140.022919,35.757477
認知症対応型共同生活介護,グループホームゆう希苑まごめざわ,船橋市上山町３－６１６－１,18,12204,"[139.984787, 35.738583]",1,79992.535,,0.2250209972718079,139.984787,35.738583
認知症対応型共同生活介護,グループホームみかんの樹こわな,船橋市松が丘３－６３－２３,18,12204,"[140.050659, 35.739365]",1,79992.535,,0.2250209972718079,140.050659,35.739365
認知症対応型共同生活介護,グループホームみかんの樹松が丘,船橋市松が丘３－６３－３０,18,12204,"[140.050659, 35.739365]",1,79992.535,,0.2250209972718079,140.050659,35.739365
認知症対応型共同生活介護,セントケアホーム夏見,船橋市夏見5-6-9,18,12204,"[139.994385, 35.709938]",1,79992.535,,0.2250209972718079,139.994385,35.709938
認知症対応型共同生活介護,グループホーム　ひだまりの家,船橋市習志野台2-62-34,18,12204,"[140.048111, 35.726547]",1,79992.535,,0.2250209972718079,140.048111,35.726547
認知症対応型共同生活介護,ミモザ西船橋,船橋市海神町南１－７３５－１,18,12204,"[139.960754, 35.702442]",1,79992.535,,0.2250209972718079,139.960754,35.702442
認知症対応型共同生活介護,ニチイケアセンター夏見台,船橋市夏見台4-15-50,18,12204,"[139.993835, 35.722466]",1,79992.535,,0.2250209972718079,139.993835,35.722466
認知症対応型共同生活介護,グループホームひまわり新高根,船橋市新高根２－２４－７,18,12204,"[140.022064, 35.727844]",1,79992.535,,0.2250209972718079,140.022064,35.727844
認知症対応型共同生活介護,グループホームひまわり山手,船橋市山手３－５－２２,18,12204,"[139.979675, 35.717495]",1,79992.535,,0.2250209972718079,139.979675,35.717495
認知症対応型共同生活介護,グループホームゆう希苑かなすぎ,船橋市金杉町８８２－３,18,12204,"[140.001114, 35.733616]",1,79992.535,,0.2250209972718079,140.001114,35.733616
認知症対応型共同生活介護,ミモザ船橋,船橋市行田町77,18,12204,"[139.977356, 35.72348]",1,79992.535,,0.2250209972718079,139.977356,35.72348
認知症対応型共同生活介護,グループホームアスカみずきⅠ,船橋市飯山満町1-206,18,12204,"[140.010117, 35.713268]",1,79992.535,,0.2250209972718079,140.010117,35.713268
認知症対応型共同生活介護,グループホームアスカみずきⅡ,船橋市飯山満町1-206,18,12204,"[140.010117, 35.713268]",1,79992.535,,0.2250209972718079,140.010117,35.713268
認知症対応型共同生活介護,グループホームたか音の杜,船橋市高根台2-10-30,18,12204,"[140.033539, 35.732334]",1,79992.535,,0.2250209972718079,140.033539,35.732334
認知症対応型共同生活介護,グループホーム船橋笑寿苑,船橋市大穴北4-25-15,18,12204,"[140.048538, 35.752113]",1,79992.535,,0.2250209972718079,140.048538,35.752113
認知症対応型共同生活介護,コミュニティホームみさき,船橋市二和東2丁目8番5号,18,12204,"[140.026428, 35.746746]",1,79992.535,,0.2250209972718079,140.026428,35.746746
認知症対応型共同生活介護,グループホームガーデンコート前原東,船橋市前原東5-42-35,18,12204,"[140.034409, 35.702118]",1,79992.535,,0.2250209972718079,140.034409,35.702118
認知症対応型共同生活介護,グループホームきらら船橋宮本,船橋市宮本8-1-22,18,12204,"[139.997726, 35.692924]",1,79992.535,,0.2250209972718079,139.997726,35.692924
認知症対応型共同生活介護,グループホーム椛舎,船橋市三咲7-24-15,18,12204,"[140.038132, 35.748077]",1,79992.535,,0.2250209972718079,140.038132,35.748077
認知症対応型共同生活介護,株式会社サンガジャパン　ふなばし翔裕館,船橋市松が丘5-32-1,18,12204,"[140.051361, 35.735939]",1,79992.535,,0.2250209972718079,140.051361,35.735939
認知症対応型共同生活介護,ヒューマンライフケア船橋グループホーム,船橋市夏見台5丁目１２－１５,18,12204,"[139.993164, 35.726273]",1,79992.535,,0.2250209972718079,139.993164,35.726273
認知症対応型共同生活介護,ぐるうぷほうむ礎,船橋市行田３丁目２番２２号,16,12204,"[139.970642, 35.718666]",1,79992.535,,0.20001866424160702,139.970642,35.718666
認知症対応型共同生活介護,グループホームみかんの樹,船橋市金杉台１－４－５,14,12204,"[140.011047, 35.734715]",1,79992.535,,0.17501633121140617,140.011047,35.734715
認知症対応型共同生活介護,グループホーム楽家薬園台,船橋市薬円台1-18-8,14,12204,"[140.04068, 35.708782]",1,79992.535,,0.17501633121140617,140.04068,35.708782
認知症対応型共同生活介護,コンフォートフィオーレ船橋,船橋市栄町１丁目６－２４,14,12204,"[139.976974, 35.693867]",1,79992.535,,0.17501633121140617,139.976974,35.693867
認知症対応型共同生活介護,愛の家グループホーム船橋坪井東,船橋市坪井東3-23-6,14,12204,"[140.061172, 35.728054]",1,79992.535,,0.17501633121140617,140.061172,35.728054
認知症対応型共同生活介護,コンフォートフィオーレ船橋宮本,船橋市宮本１－２－１５,14,12204,"[139.992447, 35.700554]",1,79992.535,,0.17501633121140617,139.992447,35.700554
認知症対応型共同生活介護,ケア・パートナー　グループホーム高根木戸,船橋市西習志野１－11－9,9,12204,"[140.033722, 35.725792]",1,79992.535,,0.11251049863590395,140.033722,35.725792
認知症対応型共同生活介護,グループホームさくら館,船橋市習志野台8-55-1,9,12204,"[140.063614, 35.718781]",1,79992.535,,0.11251049863590395,140.063614,35.718781
認知症対応型共同生活介護,愛の家グループホーム東船橋,船橋市東船橋1－21－12,9,12204,"[140.003342, 35.697247]",1,79992.535,,0.11251049863590395,140.003342,35.697247
認知症対応型共同生活介護,グループホーム光ハイツ,船橋市飯山満町3-1589-1,9,12204,"[140.031326, 35.713593]",1,79992.535,,0.11251049863590395,140.031326,35.713593
認知症対応型共同生活介護,グループホームめいと船橋小室,船橋市小室町5077,9,12204,"[140.075287, 35.790733]",1,79992.535,,0.11251049863590395,140.075287,35.790733
認知症対応型共同生活介護,グループホームカラン,船橋市中野木２－３２－３,9,12204,"[140.016388, 35.703712]",1,79992.535,,0.11251049863590395,140.016388,35.703712
認知症対応型共同生活介護,グループホーム　いろり,船橋市三山5-15-6,9,12204,"[140.051041, 35.704399]",1,79992.535,,0.11251049863590395,140.051041,35.704399
介護老人保健施設,介護老人保健施設なのはな館みさき,館山市浜田１１０－１,119,12205,"[139.808517, 34.974144]",1,9138.45,,13.021901963680929,139.808517,34.974144
介護老人保健施設,館山ケアセンター夢くらぶ,館山市山本392-1,100,12205,"[139.893204, 34.98988]",1,9138.45,,10.94277475939574,139.893204,34.98988
介護老人保健施設,介護老人保健施設　みやぎの郷,館山市宮城1088番地,100,12205,"[139.838379, 34.983028]",1,9138.45,,10.94277475939574,139.838379,34.983028
介護老人福祉施設,館山特別養護老人ホーム,館山市湊３７３番地,100,12205,"[139.866562, 35.011333]",1,9138.45,,10.94277475939574,139.866562,35.011333
介護老人福祉施設,特別養護老人ホームポピー,館山市下真倉407番地の2,60,12205,"[139.87146, 34.979954]",1,9138.45,,6.5656648556374435,139.87146,34.979954
介護老人福祉施設,特別養護老人ホーム　だん暖の郷,館山市波左間405,50,12205,"[139.785446, 34.966133]",1,9138.45,,5.47138737969787,139.785446,34.966133
介護老人福祉施設,特別養護老人ホーム　微笑の里,館山市広瀬667-1,50,12205,"[139.904846, 35.007195]",1,9138.45,,5.47138737969787,139.904846,35.007195
介護老人福祉施設,特別養護老人ホーム　館山明光苑,館山市大神宮巴井３６番地７,50,12205,"[139.844727, 34.919746]",1,9138.45,,5.47138737969787,139.844727,34.919746
介護療養型医療施設,医療法人　博正会　北条病院,館山市北条1089,48,12205,"[139.870575, 34.993587]",1,9138.45,,5.2525318845099545,139.870575,34.993587
介護老人福祉施設,ユニット型特別養護老人ホーム　微笑の郷,館山市広瀬667-1,30,12205,"[139.904846, 35.007195]",1,9138.45,,3.2828324278187218,139.904846,35.007195
介護老人保健施設,医療法人社団　慶勝会　サテライト型小規模介護老人保健施設　なのはな館なぎさ,館山市北条2832,29,12205,"[139.866577, 34.994923]",1,9138.45,,3.1734046802247646,139.866577,34.994923
認知症対応型共同生活介護,グループホーム堂の下ガーデン,館山市船形字石田827-11,18,12205,"[139.847488, 35.028461]",1,9138.45,,1.9696994566912331,139.847488,35.028461
認知症対応型共同生活介護,グループホーム広瀬ガーデン,館山市広瀬368-1,18,12205,"[139.904846, 35.007195]",1,9138.45,,1.9696994566912331,139.904846,35.007195
認知症対応型共同生活介護,グループホーム相浜ガーデン,館山市相浜75-1,18,12205,"[139.830139, 34.927059]",1,9138.45,,1.9696994566912331,139.830139,34.927059
認知症対応型共同生活介護,グループホーム古茂口の家,館山市古茂口６８,18,12205,"[139.897476, 34.977383]",1,9138.45,,1.9696994566912331,139.897476,34.977383
認知症対応型共同生活介護,愛の家グループホーム館山亀ヶ原,館山市亀ヶ原1010-1,18,12205,"[139.880768, 35.018456]",1,9138.45,,1.9696994566912331,139.880768,35.018456
介護療養型医療施設,小林病院,館山市船形９０９番地,15,12205,"[139.843597, 35.028561]",1,9138.45,,1.6414162139093609,139.843597,35.028561
認知症対応型共同生活介護,グループホーム　神明町ガーデン,館山市北条１１７３－６,9,12205,"[139.870392, 34.99789]",1,9138.45,,0.9848497283456166,139.870392,34.99789
認知症対応型共同生活介護,グループホーム安布里ガーデン,館山市安布里237-2,9,12205,"[139.878494, 34.988026]",1,9138.45,,0.9848497283456166,139.878494,34.988026
介護老人保健施設,介護老人保健施設ケアセンターきさらづ,木更津市長須賀1239番地,170,12206,"[139.93454, 35.397663]",1,18682.894,,9.099232699173907,139.93454,35.397663
介護老人保健施設,介護老人保健施設メディケアーさざなみ,木更津市中島2366-1,100,12206,"[139.919144, 35.437325]",1,18682.894,,5.3524898230434745,139.919144,35.437325
介護老人保健施設,介護老人保健施設かもめメディカルケアセンター,木更津市菅生689,100,12206,"[139.967682, 35.39217]",1,18682.894,,5.3524898230434745,139.967682,35.39217
介護老人福祉施設,特別養護老人ホームさつき園,木更津市長須賀1219番地,100,12206,"[139.934433, 35.39846]",1,18682.894,,5.3524898230434745,139.934433,35.39846
介護老人福祉施設,特別養護老人ホーム　矢那梅の香園,木更津市矢那字天神前3731番地2,72,12206,"[139.974594, 35.34248]",1,18682.894,,3.853792672591302,139.974594,35.34248
介護老人福祉施設,特別養護老人ホーム　木更津南清苑,木更津市中尾623-1,54,12206,"[139.969788, 35.376942]",1,18682.894,,2.8903445044434766,139.969788,35.376942
介護老人福祉施設,特別養護老人ホーム中郷記念館個室型,木更津市井尻951,54,12206,"[139.972229, 35.405491]",1,18682.894,,2.8903445044434766,139.972229,35.405491
介護老人福祉施設,特別養護老人ホーム波岡の家,木更津市大久保字上根761番2,50,12206,"[139.92038, 35.350571]",1,18682.894,,2.6762449115217373,139.92038,35.350571
介護老人福祉施設,特別養護老人ホーム　中郷記念館多床室型,木更津市井尻951,50,12206,"[139.972229, 35.405491]",1,18682.894,,2.6762449115217373,139.972229,35.405491
介護老人福祉施設,特別養護老人ホームかもめの森,木更津市伊豆島671番地,50,12206,"[139.976196, 35.369781]",1,18682.894,,2.6762449115217373,139.976196,35.369781
介護老人福祉施設,特別養護老人ホームしおかぜ南,木更津市岩根2-2-2,50,12206,"[139.92923, 35.409031]",1,18682.894,,2.6762449115217373,139.92923,35.409031
介護老人福祉施設,特別養護老人ホーム木更津南清苑弐号館,木更津市中尾623-1,47,12206,"[139.969788, 35.376942]",1,18682.894,,2.5156702168304332,139.969788,35.376942
介護老人福祉施設,ユニット型特別養護老人ホームかもめの森,木更津市伊豆島671番地,30,12206,"[139.976196, 35.369781]",1,18682.894,,1.6057469469130425,139.976196,35.369781
介護老人福祉施設,特別養護老人ホームさつき園,木更津市長須賀1219番地,30,12206,"[139.934433, 35.39846]",1,18682.894,,1.6057469469130425,139.934433,35.39846
介護老人福祉施設（地域密着型）,特別養護老人ホームしおかぜ,木更津市巌根２－２２６１－１０,29,12206,"[139.924896, 35.381248]",1,18682.894,,1.5522220486826077,139.924896,35.381248
介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム ハートケア八幡台館,木更津市八幡台4丁目6番16号,29,12206,"[139.948257, 35.339073]",1,18682.894,,1.5522220486826077,139.948257,35.339073
介護老人保健施設,介護老人保健施設　医療法人社団望星会　望星さつき苑,木更津市大和1-4-18,20,12206,"[139.927689, 35.379757]",1,18682.894,,1.070497964608695,139.927689,35.379757
認知症対応型共同生活介護,グループホーム　ふるさと・木更津,木更津市太田４－１－２１,18,12206,"[139.943085, 35.379845]",1,18682.894,,0.9634481681478255,139.943085,35.379845
認知症対応型共同生活介護,グループホームおりびおヴィレッジ,木更津市港南台1-31-5,18,12206,"[139.914719, 35.353394]",1,18682.894,,0.9634481681478255,139.914719,35.353394
認知症対応型共同生活介護,グループホームあんしん木更津,木更津市万石654-2,14,12206,"[139.926865, 35.417477]",1,18682.894,,0.7493485752260864,139.926865,35.417477
認知症対応型共同生活介護,グループホーム大地の家,木更津市久津間1112-2,9,12206,"[139.916611, 35.417191]",1,18682.894,,0.48172408407391276,139.916611,35.417191
認知症対応型共同生活介護,グループホーム請西苑,木更津市請西1377番地2,9,12206,"[139.938156, 35.365189]",1,18682.894,,0.48172408407391276,139.938156,35.365189
介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホームさざなみ苑,木更津市中島字呑掘2357-1,9,12206,"[139.917969, 35.434689]",1,18682.894,,0.48172408407391276,139.917969,35.434689
認知症対応型共同生活介護,グループホームきずな　HANARE,木更津市下郡９８４－２,9,12206,"[140.036926, 35.351265]",1,18682.894,,0.48172408407391276,140.036926,35.351265
介護療養型医療施設,大倉記念病院,松戸市大谷口１３３－１,114,12207,"[139.923828, 35.835548]",1,65948.771,,1.7286144725881247,139.923828,35.835548
介護老人福祉施設,松戸愛光園,松戸市高塚新田128-8,103,12207,"[139.940933, 35.754292]",1,65948.771,,1.561818339268218,139.940933,35.754292
介護老人保健施設,介護老人保健施設　偕楽園,松戸市西馬橋幸町23,100,12207,"[139.915115, 35.812157]",1,65948.771,,1.5163284847264251,139.915115,35.812157
介護老人保健施設,介護老人保健施設　まつど徳洲苑,松戸市幸田１８０番地１,100,12207,"[139.920242, 35.84631]",1,65948.771,,1.5163284847264251,139.920242,35.84631
介護老人保健施設,介護老人保健施設　千の星・松戸,松戸市串崎新田189-4,100,12207,"[139.981812, 35.776138]",1,65948.771,,1.5163284847264251,139.981812,35.776138
介護老人保健施設,介護老人保健施設シルバーケア松戸,松戸市串崎新田172-1,100,12207,"[139.975967, 35.776073]",1,65948.771,,1.5163284847264251,139.975967,35.776073
介護老人保健施設,介護老人保健施設　東京おりーぶ苑,松戸市金ヶ作２７６－２８,100,12207,"[139.962845, 35.807899]",1,65948.771,,1.5163284847264251,139.962845,35.807899
介護老人保健施設,医療法人社団千葉光徳会　介護老人保健施設　あきやまの郷,松戸市高塚新田484-1,100,12207,"[139.933136, 35.760841]",1,65948.771,,1.5163284847264251,139.933136,35.760841
介護老人保健施設,介護老人保健施設　エスポワール松戸,松戸市五香西4-26-10,100,12207,"[139.960693, 35.788464]",1,65948.771,,1.5163284847264251,139.960693,35.788464
介護老人保健施設,介護老人保健施設シルバーケア常盤平,松戸市五香西５丁目２８番地,100,12207,"[139.949829, 35.787449]",1,65948.771,,1.5163284847264251,139.949829,35.787449
介護老人保健施設,介護老人保健施設島村洗心苑,松戸市和名ケ谷660,100,12207,"[139.932846, 35.77581]",1,65948.771,,1.5163284847264251,139.932846,35.77581
介護老人保健施設,介護老人保健施設　葵の園・松戸,松戸市千駄堀1103-1,100,12207,"[139.929337, 35.803001]",1,65948.771,,1.5163284847264251,139.929337,35.803001
介護老人保健施設,介護老人保健施設　葵の園・松戸東,松戸市千駄堀1091-1,100,12207,"[139.929337, 35.803001]",1,65948.771,,1.5163284847264251,139.929337,35.803001
介護老人福祉施設,特別養護老人ホーム親愛の丘,松戸市和名ケ谷1258番1,100,12207,"[139.922012, 35.775162]",1,65948.771,,1.5163284847264251,139.922012,35.775162
介護老人福祉施設,特別養護老人ホーム松寿園,松戸市六高台2丁目19番地の2,90,12207,"[139.986832, 35.795898]",1,65948.771,,1.3646956362537828,139.986832,35.795898
介護老人福祉施設,特別養護老人ホームマーシイヒル,松戸市根木内６７７番地２,90,12207,"[139.947098, 35.828758]",1,65948.771,,1.3646956362537828,139.947098,35.828758
介護老人福祉施設,特別養護老人ホーム　緑風園,松戸市和名ヶ谷1484,80,12207,"[139.923431, 35.772003]",1,65948.771,,1.2130627877811402,139.923431,35.772003
