,type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
3780,認知症対応型共同生活介護,グループホーム花・南町,西東京市南町４－１９－８,18,13229,"[139.540268, 35.724487]",1,25681.076,0.07009052112925486,0.7009052112925486,139.540268,35.724487
3781,認知症対応型共同生活介護,グループホーム　のどか,西東京市南町２－１４－１９,18,13229,"[139.545929, 35.722973]",1,25681.076,0.07009052112925486,0.7009052112925486,139.545929,35.722973
3782,認知症対応型共同生活介護,愛の家グループホーム西東京中町,西東京市中町6-5-12,18,13229,"[139.558487, 35.73724]",1,25681.076,0.07009052112925486,0.7009052112925486,139.558487,35.73724
3783,認知症対応型共同生活介護,グループホームみどりの樹,西東京市東町2丁目2番6号,18,13229,"[139.559692, 35.745705]",1,25681.076,0.07009052112925486,0.7009052112925486,139.559692,35.745705
3784,認知症対応型共同生活介護,日生グループホームひばりが丘,西東京市ひばりが丘3-3-11,18,13229,"[139.536301, 35.743534]",1,25681.076,0.07009052112925486,0.7009052112925486,139.536301,35.743534
3785,認知症対応型共同生活介護,グループホーム花・富士町,西東京市富士町５－２－２,18,13229,"[139.56041, 35.731918]",1,25681.076,0.07009052112925486,0.7009052112925486,139.56041,35.731918
3786,認知症対応型共同生活介護,グループホームみんなの家・西東京,西東京市芝久保町２－１３－３２,17,13229,"[139.528397, 35.726154]",1,25681.076,0.0661966032887407,0.6619660328874071,139.528397,35.726154
3787,認知症対応型共同生活介護,ねんりんはうす,西東京市田無町５－４－８,9,13229,"[139.536301, 35.73045]",1,25681.076,0.03504526056462743,0.3504526056462743,139.536301,35.73045
3788,認知症対応型共同生活介護,ばぶちゃんち,西東京市緑町１－６－１,9,13229,"[139.538712, 35.734959]",1,25681.076,0.03504526056462743,0.3504526056462743,139.538712,35.734959
3794,介護老人福祉施設,特別養護老人ホームみずほ園,瑞穂町箱根ヶ崎922番地１,180,13303,"[139.337143, 35.788769]",1,4634.014999999999,3.8843206161395685,38.843206161395685,139.337143,35.788769
3795,介護老人保健施設,介護老人保健施設　けんちの苑みずほ,瑞穂町大字長岡長谷部31－1,112,13303,"[139.33226, 35.787193]",1,4634.014999999999,2.4169106055979537,24.169106055979537,139.33226,35.787193
3796,介護老人保健施設,介護老人保健施設　菜の花,瑞穂町殿ヶ谷454,100,13303,"[139.356491, 35.757812]",1,4634.014999999999,2.1579558978553157,21.57955897855316,139.356491,35.757812
3797,介護老人福祉施設,特別養護老人ホーム　良友園,瑞穂町箱根ヶ崎６７０－１,100,13303,"[139.344452, 35.779289]",1,4634.014999999999,2.1579558978553157,21.57955897855316,139.344452,35.779289
3798,介護老人福祉施設,特別養護老人ホーム　不老の郷,瑞穂町大字二本木1319,80,13303,"[139.366043, 35.790455]",1,4634.014999999999,1.7263647182842525,17.263647182842526,139.366043,35.790455
3799,介護老人福祉施設,特別養護老人ホーム　フラワープラム,瑞穂町長岡長谷部83番1,80,13303,"[139.33226, 35.787193]",1,4634.014999999999,1.7263647182842525,17.263647182842526,139.33226,35.787193
3800,介護老人保健施設,介護老人保健施設　ユニット菜の花,瑞穂町殿ヶ谷４５４,47,13303,"[139.356491, 35.757812]",1,4634.014999999999,1.0142392719919986,10.142392719919986,139.356491,35.757812
3801,認知症対応型共同生活介護,グループホーム杜の園ながおか,瑞穂町長岡下師岡372-4,9,13303,"[139.324295, 35.782089]",1,4634.014999999999,0.1942160308069784,1.9421603080697842,139.324295,35.782089
3802,介護老人福祉施設,特別養護老人ホーム　ひのでホーム,日の出町平井3076,200,13305,"[139.256088, 35.747704]",1,3635.2619999999997,5.501666729935835,55.016667299358346,139.256088,35.747704
3803,介護老人保健施設,介護老人保健施設　日の出さくら,日の出町大字平井字宮本3608番1,150,13305,"[139.267105, 35.745712]",1,3635.2619999999997,4.126250047451876,41.26250047451876,139.267105,35.745712
3804,介護老人福祉施設,特別養護老人ホーム　幸神さくら,日の出町大久野１７１８番地,130,13305,"[139.227432, 35.741299]",1,3635.2619999999997,3.576083374458292,35.76083374458292,139.227432,35.741299
3805,介護老人福祉施設,特別養護老人ホーム　栄光の杜,日の出町平井3052,120,13305,"[139.256088, 35.747704]",1,3635.2619999999997,3.3010000379615003,33.010000379615,139.256088,35.747704
3806,介護老人福祉施設,特別養護老人ホーム　新清快園,日の出町平井1417番地1,118,13305,"[139.267105, 35.745712]",1,3635.2619999999997,3.245983370662142,32.459833706621424,139.267105,35.745712
3807,介護老人保健施設,介護老人保健施設　ファミリート日の出,日の出町平井351-1,100,13305,"[139.283661, 35.733284]",1,3635.2619999999997,2.7508333649679173,27.508333649679173,139.283661,35.733284
3808,介護老人保健施設,介護老人保健施設　ウェルピア白寿,日の出町平井3820番地,100,13305,"[139.271271, 35.748882]",1,3635.2619999999997,2.7508333649679173,27.508333649679173,139.271271,35.748882
3809,介護老人福祉施設,特別養護老人ホーム　日の出紫苑,日の出町大久野231-1,100,13305,"[139.249359, 35.741879]",1,3635.2619999999997,2.7508333649679173,27.508333649679173,139.249359,35.741879
3810,介護老人福祉施設,介護老人福祉施設　藤香苑,日の出町大字大久野3588-1,100,13305,"[139.220856, 35.760929]",1,3635.2619999999997,2.7508333649679173,27.508333649679173,139.220856,35.760929
3811,介護老人福祉施設,特別養護老人ホーム　羽生の里,日の出町大久野１２６３番地,95,13305,"[139.236496, 35.741241]",1,3635.2619999999997,2.6132916967195214,26.132916967195214,139.236496,35.741241
3812,介護医療院,医療法人社団崎陽会　日の出ヶ丘介護医療院,日の出町大久野310番地,93,13305,"[139.244705, 35.741741]",1,3635.2619999999997,2.558275029420163,25.582750294201627,139.244705,35.741741
3813,介護老人福祉施設,特別養護老人ホーム　第３サンシャインビラ,日の出町平井2368-5,90,13305,"[139.251938, 35.738262]",1,3635.2619999999997,2.4757500284711256,24.757500284711256,139.251938,35.738262
3814,介護療養型医療施設,医療法人財団　利定会　大久野病院,日の出町大字大久野６４１６,58,13305,"[139.23439, 35.75301]",1,3635.2619999999997,1.595483351681392,15.95483351681392,139.23439,35.75301
3815,介護医療院,医療法人財団利定会大久野病院介護医療院,日の出町大字大久野6416番地2階,58,13305,"[139.23439, 35.75301]",1,3635.2619999999997,1.595483351681392,15.95483351681392,139.23439,35.75301
3816,認知症対応型共同生活介護,グループホームかたくりの家,日の出町平井3214-2,9,13305,"[139.261642, 35.745564]",1,3635.2619999999997,0.24757500284711256,2.4757500284711256,139.261642,35.745564
3819,介護老人福祉施設,特別養護老人ホーム　桧原苑,檜原村5650番地8,118,13307,"[139.14888, 35.726822]",1,612.7360000000001,19.25788594109045,192.5788594109045,139.14888,35.726822
3820,介護老人福祉施設,特別養護老人ホーム　桧原サナホーム,檜原村Apr-91,100,13307,"[139.14888, 35.726822]",1,612.7360000000001,16.32024232295801,163.2024232295801,139.14888,35.726822
3821,認知症対応型共同生活介護,グループホームひのきの里,檜原村530番地イ,15,13307,"[139.14888, 35.726822]",1,612.7360000000001,2.448036348443701,24.48036348443701,139.14888,35.726822
3822,介護老人福祉施設,寿楽荘,奥多摩町海澤497,190,13308,"[139.124954, 35.787006]",1,1355.118,14.020919211463504,140.20919211463504,139.124954,35.787006
3823,介護老人福祉施設,グリーンウッド奥多摩,奥多摩町白丸263番地,100,13308,"[139.113434, 35.813]",1,1355.118,7.37943116392816,73.7943116392816,139.113434,35.813
3824,介護老人福祉施設,シルバーコート丹三郎,奥多摩町丹三郎56-1,100,13308,"[139.155182, 35.807171]",1,1355.118,7.37943116392816,73.7943116392816,139.155182,35.807171
3825,介護老人福祉施設,琴清苑,奥多摩町氷川１０９９,85,13308,"[139.093445, 35.823605]",1,1355.118,6.272516489338936,62.72516489338936,139.093445,35.823605
3826,認知症対応型共同生活介護,ハッピーメイク白寿,奥多摩町丹三郎５５番地,9,13308,"[139.155182, 35.807171]",1,1355.118,0.6641488047535343,6.6414880475353435,139.155182,35.807171
3827,介護老人福祉施設,大島老人ホーム,大島町元町字地の岡45番１,100,13361,"[139.366913, 34.770538]",1,1386.109,7.214439845639846,72.14439845639846,139.366913,34.770538
3828,認知症対応型共同生活介護,グループホーム　あすなろ,大島町野増王若408-14,9,13361,"[139.377228, 34.7169]",1,1386.109,0.6492995861075861,6.492995861075861,139.377228,34.7169
3829,介護老人福祉施設,新島老人ホーム,新島村字瀬戸山１１６－２,30,13363,"[139.256958, 34.377151]",1,495.071,6.0597368862244,60.597368862244,139.256958,34.377151
3830,介護老人福祉施設（地域密着型）,ユニット新島老人ホーム,新島村字瀬戸山116-2,8,13363,"[139.256958, 34.377151]",1,495.071,1.6159298363265067,16.159298363265066,139.256958,34.377151
3831,介護老人福祉施設,神津島やすらぎの里,神津島村字沢尻１１番１,34,13364,"[139.135941, 34.21703]",1,271.59299999999996,12.518732073359773,125.18732073359773,139.135941,34.21703
3832,介護老人福祉施設,特別養護老人ホーム　あじさいの里,三宅村阿古８０７－１,50,13381,"[139.496506, 34.064751]",1,457.862,10.920320970073952,109.20320970073952,139.496506,34.064751
3833,介護老人福祉施設,第二八丈老人ホーム,八丈町大賀郷７６７０－１,100,13401,"[139.771774, 33.110153]",1,1373.899,7.278555410550558,72.78555410550558,139.771774,33.110153
3834,介護老人保健施設,リハビリパーク千種,名古屋市千種区今池１－１６－４,120,23101,"[136.93457, 35.168282]",1,20349.297,0.5897009611683391,5.897009611683392,136.93457,35.168282
3835,介護老人保健施設,国家公務員共済組合連合会　東海病院　介護老人保健施設　ちよだ,名古屋市千種区千代田橋一丁目1番1号,100,23101,"[136.966965, 35.18745]",1,20349.297,0.49141746764028266,4.914174676402826,136.966965,35.18745
3836,介護老人保健施設,医療法人　純正会　介護老人保健施設　太陽,名古屋市千種区千種二丁目22番1号,100,23101,"[136.924515, 35.163593]",1,20349.297,0.49141746764028266,4.914174676402826,136.924515,35.163593
3837,介護老人福祉施設,特別養護老人ホーム藤美苑,名古屋市千種区鍋屋上野町字北山３５１５番地,80,23101,"[136.962494, 35.180534]",1,20349.297,0.39313397411222617,3.9313397411222617,136.962494,35.180534
3838,介護老人福祉施設,なごやかハウス希望ケ丘,名古屋市千種区希望ケ丘二丁目3番9号,80,23101,"[136.969376, 35.178608]",1,20349.297,0.39313397411222617,3.9313397411222617,136.969376,35.178608
3839,介護老人福祉施設,特別養護老人ホーム　すないの家　千種,名古屋市千種区京命１丁目11番13号,80,23101,"[136.983276, 35.186119]",1,20349.297,0.39313397411222617,3.9313397411222617,136.983276,35.186119
3840,介護老人保健施設,介護老人保健施設　メディカルホーム大久手,名古屋市千種区大久手町5-5-1,60,23101,"[136.936707, 35.162193]",1,20349.297,0.29485048058416957,2.948504805841696,136.936707,35.162193
3841,認知症対応型共同生活介護,グループホーム咲花唐山,名古屋市千種区唐山町１丁目４１番地,27,23101,"[136.968399, 35.160866]",1,20349.297,0.1326827162628763,1.326827162628763,136.968399,35.160866
3842,認知症対応型共同生活介護,グループホーム東山ハウス,名古屋市千種区橋本町一丁目11番地２,18,23101,"[136.965622, 35.164963]",1,20349.297,0.08845514417525087,0.8845514417525087,136.965622,35.164963
3843,認知症対応型共同生活介護,グループホームあかり（千種苑）,名古屋市千種区竹越一丁目３番１１号,18,23101,"[136.97319, 35.187805]",1,20349.297,0.08845514417525087,0.8845514417525087,136.97319,35.187805
3844,認知症対応型共同生活介護,グループホームえがおII,名古屋市千種区香流橋二丁目３番４５号,18,23101,"[136.986023, 35.190578]",1,20349.297,0.08845514417525087,0.8845514417525087,136.986023,35.190578
3845,認知症対応型共同生活介護,あんしんせいかつ香流,名古屋市千種区香流橋一丁目2番1号,18,23101,"[136.979507, 35.188549]",1,20349.297,0.08845514417525087,0.8845514417525087,136.979507,35.188549
3846,認知症対応型共同生活介護,グループホーム覚王山,名古屋市千種区川崎町1-48,18,23101,"[136.955078, 35.159443]",1,20349.297,0.08845514417525087,0.8845514417525087,136.955078,35.159443
3847,認知症対応型共同生活介護,認知症高齢者グループホームちくさ,名古屋市千種区下方町７丁目２９番地の１,15,23101,"[136.955978, 35.175694]",1,20349.297,0.07371262014604239,0.737126201460424,136.955978,35.175694
3848,認知症対応型共同生活介護,グループホームあかり（名古屋苑）,名古屋市千種区北千種一丁目4番22号,15,23101,"[136.944489, 35.181206]",1,20349.297,0.07371262014604239,0.737126201460424,136.944489,35.181206
3849,認知症対応型共同生活介護,建国ビハーラ てんまん,名古屋市千種区天満通2丁目10番地,15,23101,"[136.956207, 35.178875]",1,20349.297,0.07371262014604239,0.737126201460424,136.956207,35.178875
3850,認知症対応型共同生活介護,グループホーム吹上の杜,名古屋市千種区小松町７丁目14番地-1,9,23101,"[136.936554, 35.157093]",1,20349.297,0.044227572087625434,0.44227572087625433,136.936554,35.157093
3851,認知症対応型共同生活介護,ホームハルオカ,名古屋市千種区春岡二丁目12番11号,9,23101,"[136.944977, 35.163498]",1,20349.297,0.044227572087625434,0.44227572087625433,136.944977,35.163498
3859,介護老人福祉施設,特別養護老人ホーム東桜の里,名古屋市東区東桜二丁目22番2号,100,23102,"[136.916046, 35.170338]",1,9118.132,1.096715862415679,10.96715862415679,136.916046,35.170338
3860,介護老人福祉施設,特別養護老人ホーム　ジョイフル千種,名古屋市東区葵三丁目25番23号,90,23102,"[136.928787, 35.169716]",1,9118.132,0.9870442761741112,9.870442761741112,136.928787,35.169716
3861,介護老人保健施設,介護老人保健施設　康陽,名古屋市東区代官町3番2号,72,23102,"[136.923004, 35.179234]",1,9118.132,0.789635420939289,7.896354209392889,136.923004,35.179234
3862,介護老人福祉施設,特別養護老人ホーム　なごやかハウス出来町,名古屋市東区出来町三丁目16番11号,60,23102,"[136.937485, 35.185329]",1,9118.132,0.6580295174494074,6.580295174494074,136.937485,35.185329
3863,介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム　ジョイフル砂田橋,名古屋市東区砂田橋一丁目1番1号,20,23102,"[136.954971, 35.187435]",1,9118.132,0.2193431724831358,2.193431724831358,136.954971,35.187435
3864,認知症対応型共同生活介護,レジデンシャルケア　徳川町,名古屋市東区徳川町２７１４,18,23102,"[136.935364, 35.184521]",1,9118.132,0.19740885523482224,1.9740885523482223,136.935364,35.184521
3865,認知症対応型共同生活介護,きずなの里ひがし,名古屋市東区東外堀町３６番地の１,18,23102,"[136.910156, 35.178783]",1,9118.132,0.19740885523482224,1.9740885523482223,136.910156,35.178783
3866,認知症対応型共同生活介護,グループホームとくがわの憩,名古屋市東区大松町4番6号,18,23102,"[136.93634, 35.180233]",1,9118.132,0.19740885523482224,1.9740885523482223,136.93634,35.180233
3867,認知症対応型共同生活介護,グループホームちから館とくがわ,名古屋市東区相生町１６番地の１,9,23102,"[136.921707, 35.181141]",1,9118.132,0.09870442761741112,0.9870442761741112,136.921707,35.181141
3869,介護老人保健施設,介護老人保健施設　アーチスト,名古屋市北区大曽根二丁目8番10号,120,23103,"[136.930542, 35.190105]",1,24794.512,0.4839780674045935,4.839780674045935,136.930542,35.190105
3870,介護老人福祉施設,特別養護老人ホーム楠清里苑,名古屋市北区会所町73番地の1,120,23103,"[136.908112, 35.239601]",1,24794.512,0.4839780674045935,4.839780674045935,136.908112,35.239601
3871,介護老人福祉施設,特別養護老人ホーム　オーネスト名城,名古屋市北区名城三丁目2番12号,120,23103,"[136.904572, 35.189846]",1,24794.512,0.4839780674045935,4.839780674045935,136.904572,35.189846
3872,介護老人保健施設,介護老人保健施設　サン・くすのき,名古屋市北区五反田町111番地,100,23103,"[136.911743, 35.22662]",1,24794.512,0.40331505617049446,4.033150561704945,136.911743,35.22662
3873,介護老人保健施設,リハビリパーク黒川,名古屋市北区志賀本通1丁目35番,100,23103,"[136.917694, 35.196732]",1,24794.512,0.40331505617049446,4.033150561704945,136.917694,35.196732
3874,介護老人福祉施設,特別養護老人ホーム愛生苑,名古屋市北区五反田町１０８番地２,100,23103,"[136.911743, 35.22662]",1,24794.512,0.40331505617049446,4.033150561704945,136.911743,35.22662
3875,介護老人福祉施設,特別養護老人ホーム鳩の丘,名古屋市北区鳩岡町１丁目７番地２０,91,23103,"[136.912811, 35.206593]",1,24794.512,0.36701670111515,3.6701670111515,136.912811,35.206593
3876,介護老人保健施設,介護老人保健施設　シンセーロ会所,名古屋市北区会所町８６番,90,23103,"[136.908112, 35.239601]",1,24794.512,0.36298355055344506,3.6298355055344507,136.908112,35.239601
3877,介護老人福祉施設,特別養護老人ホーム　レスペート落合,名古屋市北区落合町２８８番地,90,23103,"[136.906998, 35.225449]",1,24794.512,0.36298355055344506,3.6298355055344507,136.906998,35.225449
3878,介護老人保健施設,生協わかばの里　介護老人保健施設,名古屋市北区城東町5丁目114番地,80,23103,"[136.921173, 35.194664]",1,24794.512,0.32265204493639565,3.2265204493639565,136.921173,35.194664
3879,介護老人福祉施設（地域密着型）,特別養護老人ホーム　名春の森,名古屋市北区東味鋺一丁目2502番地,29,23103,"[136.934799, 35.223083]",1,24794.512,0.11696136628944341,1.169613662894434,136.934799,35.223083
3880,介護老人福祉施設（地域密着型）,特別養護老人ホームオアシス楠,名古屋市北区落合町１５６番地,29,23103,"[136.909378, 35.223911]",1,24794.512,0.11696136628944341,1.169613662894434,136.909378,35.223911
3881,介護老人福祉施設（地域密着型）,特別養護老人ホーム　安井乃郷,名古屋市北区安井1丁目１０番１０号,29,23103,"[136.916656, 35.211517]",1,24794.512,0.11696136628944341,1.169613662894434,136.916656,35.211517
3882,介護老人福祉施設（地域密着型）,特別養護老人ホームオアシス,名古屋市北区西味鋺一丁目９０１番地の１５,29,23103,"[136.91423, 35.220863]",1,24794.512,0.11696136628944341,1.169613662894434,136.91423,35.220863
3883,介護老人福祉施設（地域密着型）,特別養護老人ホームかくれんぼ,名古屋市北区金城町4丁目47番地の2,29,23103,"[136.906235, 35.209927]",1,24794.512,0.11696136628944341,1.169613662894434,136.906235,35.209927
3884,認知症対応型共同生活介護,グループホーム水草,名古屋市北区水草町１丁目４６番地の１,27,23103,"[136.908661, 35.206295]",1,24794.512,0.10889506516603353,1.0889506516603353,136.908661,35.206295
3885,認知症対応型共同生活介護,グループホーム　彩りの泉,名古屋市北区如意三丁目46番地,27,23103,"[136.922485, 35.238476]",1,24794.512,0.10889506516603353,1.0889506516603353,136.922485,35.238476
3886,認知症対応型共同生活介護,グループホーム　オアシス大空,名古屋市北区中切町５丁目２８番地,21,23103,"[136.908981, 35.217545]",1,24794.512,0.08469616179580385,0.8469616179580385,136.908981,35.217545
3887,介護老人保健施設,生協わかばの里ユニット型介護老人保健施設,名古屋市北区城東町5-114,20,23103,"[136.921173, 35.194664]",1,24794.512,0.08066301123409891,0.8066301123409891,136.921173,35.194664
3888,介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム愛生苑,名古屋市北区五反田町１０８番地２,20,23103,"[136.911743, 35.22662]",1,24794.512,0.08066301123409891,0.8066301123409891,136.911743,35.22662
3889,認知症対応型共同生活介護,グループホーム　くつろ樹,名古屋市北区五反田町１９８番地,18,23103,"[136.915237, 35.228798]",1,24794.512,0.07259671011068901,0.7259671011068901,136.915237,35.228798
3890,認知症対応型共同生活介護,生協あじまの家グループホーム,名古屋市北区中味鋺３－８０７,18,23103,"[136.923569, 35.222282]",1,24794.512,0.07259671011068901,0.7259671011068901,136.923569,35.222282
3891,認知症対応型共同生活介護,グループホームあじさい「きそじ」,名古屋市北区喜惣治１丁目４６７番地,18,23103,"[136.906906, 35.235321]",1,24794.512,0.07259671011068901,0.7259671011068901,136.906906,35.235321
3892,認知症対応型共同生活介護,うぇるケアホームふたば,名古屋市北区楠３丁目８１１－１,18,23103,"[136.922989, 35.227493]",1,24794.512,0.07259671011068901,0.7259671011068901,136.922989,35.227493
3893,認知症対応型共同生活介護,愛の家グループホーム名古屋北久手,名古屋市北区北久手町80番地,18,23103,"[136.922714, 35.240555]",1,24794.512,0.07259671011068901,0.7259671011068901,136.922714,35.240555
3894,認知症対応型共同生活介護,株式会社ニチイ学館　ニチイケアセンター名古屋北,名古屋市北区苗田町38番地,18,23103,"[136.914062, 35.236252]",1,24794.512,0.07259671011068901,0.7259671011068901,136.914062,35.236252
3895,認知症対応型共同生活介護,グループホーム　安井乃郷,名古屋市北区安井一丁目10番10号,18,23103,"[136.916656, 35.211517]",1,24794.512,0.07259671011068901,0.7259671011068901,136.916656,35.211517
3896,認知症対応型共同生活介護,社会福祉法人やすらぎの郷グループホームオアシス,名古屋市北区西味鋺一丁目901番地の15,18,23103,"[136.91423, 35.220863]",1,24794.512,0.07259671011068901,0.7259671011068901,136.91423,35.220863
3897,認知症対応型共同生活介護,グループホーム　めいほくの憩,名古屋市北区安井一丁目26-14,18,23103,"[136.917358, 35.210526]",1,24794.512,0.07259671011068901,0.7259671011068901,136.917358,35.210526
3898,認知症対応型共同生活介護,グループホームかくれんぼ,名古屋市北区金城町四丁目56番地,9,23103,"[136.906357, 35.20927]",1,24794.512,0.036298355055344504,0.36298355055344506,136.906357,35.20927
3907,介護老人福祉施設,特別養護老人ホーム　山田清里苑,名古屋市西区五才美町２１１番地,120,23104,"[136.888611, 35.219135]",1,19048.514,0.6299704008407165,6.299704008407165,136.888611,35.219135
3908,介護老人福祉施設,特別養護老人ホーム　オーネスト名西,名古屋市西区名西二丁目38番52号,110,23104,"[136.880768, 35.189724]",1,19048.514,0.5774728674373235,5.774728674373235,136.880768,35.189724
3909,介護老人保健施設,老人保健施設　ハートフルライフ西城,名古屋市西区秩父通2-36,100,23104,"[136.894028, 35.197315]",1,19048.514,0.5249753340339305,5.249753340339305,136.894028,35.197315
3910,介護老人保健施設,介護老人保健施設　第二ハートフルライフ西城,名古屋市西区秩父通1-38,100,23104,"[136.897705, 35.197365]",1,19048.514,0.5249753340339305,5.249753340339305,136.897705,35.197365
3911,介護老人保健施設,介護老人保健施設福の里,名古屋市西区新道二丁目4番7号,100,23104,"[136.889343, 35.178345]",1,19048.514,0.5249753340339305,5.249753340339305,136.889343,35.178345
3912,介護老人福祉施設,特別養護老人ホーム　二方の郷,名古屋市西区二方町15番地,90,23104,"[136.879517, 35.225132]",1,19048.514,0.47247780063053735,4.724778006305374,136.879517,35.225132
3913,介護老人福祉施設,平田豊生苑,名古屋市西区平出町８７番地,84,23104,"[136.869629, 35.227642]",1,19048.514,0.4409792805885016,4.409792805885016,136.869629,35.227642
3914,介護老人福祉施設,特別養護老人ホーム　なごやかハウス名西,名古屋市西区名西一丁目24番8号,80,23104,"[136.875946, 35.188248]",1,19048.514,0.4199802672271443,4.199802672271443,136.875946,35.188248
3915,介護老人福祉施設,特別養護老人ホーム　庄内の里,名古屋市西区中小田井２－９８,80,23104,"[136.873062, 35.210804]",1,19048.514,0.4199802672271443,4.199802672271443,136.873062,35.210804
3916,介護老人福祉施設,特別養護老人ホーム　比良清里苑,名古屋市西区比良3丁目121番地の2,30,23104,"[136.898087, 35.229324]",1,19048.514,0.15749260021017913,1.5749260021017912,136.898087,35.229324
3917,介護老人福祉施設（地域密着型）,びわじま介護センター　地域密着型介護老人福祉施設,名古屋市西区枇杷島２丁目19-18,29,23104,"[136.86969, 35.191196]",1,19048.514,0.15224284686983983,1.5224284686983982,136.86969,35.191196
3918,認知症対応型共同生活介護,グループホーム　清里,名古屋市西区砂原町４１８番地,27,23104,"[136.895462, 35.228786]",1,19048.514,0.14174334018916124,1.4174334018916124,136.895462,35.228786
3919,認知症対応型共同生活介護,グループホームひまわり,名古屋市西区上名古屋二丁目25番地3,18,23104,"[136.894058, 35.194149]",1,19048.514,0.09449556012610748,0.9449556012610748,136.894058,35.194149
3920,認知症対応型共同生活介護,グループホーム「浄心の杜」,名古屋市西区上名古屋三丁目１３－３,18,23104,"[136.89566, 35.195812]",1,19048.514,0.09449556012610748,0.9449556012610748,136.89566,35.195812
3921,認知症対応型共同生活介護,アットホームあいり,名古屋市西区玉池町２５５番地,18,23104,"[136.888763, 35.229317]",1,19048.514,0.09449556012610748,0.9449556012610748,136.888763,35.229317
3922,認知症対応型共同生活介護,うぇるケアホーム　わかば,名古屋市西区枇杷島四丁目10番5号,18,23104,"[136.875549, 35.192932]",1,19048.514,0.09449556012610748,0.9449556012610748,136.875549,35.192932
3923,認知症対応型共同生活介護,グループホーム「あじさい」,名古屋市西区中沼町１０８,18,23104,"[136.859818, 35.223633]",1,19048.514,0.09449556012610748,0.9449556012610748,136.859818,35.223633
3924,認知症対応型共同生活介護,グループホーム中小田井,名古屋市西区中小田井五丁目２４０番地,18,23104,"[136.874161, 35.217457]",1,19048.514,0.09449556012610748,0.9449556012610748,136.874161,35.217457
3925,認知症対応型共同生活介護,グループホーム円頓寺東館,名古屋市西区那古野一丁目20番30号,18,23104,"[136.890732, 35.176258]",1,19048.514,0.09449556012610748,0.9449556012610748,136.890732,35.176258
3926,認知症対応型共同生活介護,グループホーム　えがお,名古屋市西区貴生町107番5,18,23104,"[136.876434, 35.222469]",1,19048.514,0.09449556012610748,0.9449556012610748,136.876434,35.222469
3927,認知症対応型共同生活介護,グループホームこころ比良,名古屋市西区比良4-287,18,23104,"[136.902512, 35.231781]",1,19048.514,0.09449556012610748,0.9449556012610748,136.902512,35.231781
3928,認知症対応型共同生活介護,たのしい家名西,名古屋市西区名西一丁目20番30号,18,23104,"[136.877258, 35.188595]",1,19048.514,0.09449556012610748,0.9449556012610748,136.877258,35.188595
3929,認知症対応型共同生活介護,グループホームあじさい「すなはら」,名古屋市西区砂原町336番地,15,23104,"[136.894287, 35.227432]",1,19048.514,0.07874630010508957,0.7874630010508956,136.894287,35.227432
3930,認知症対応型共同生活介護,グループホーム円頓寺,名古屋市西区新道一丁目３番１２号,9,23104,"[136.889267, 35.182644]",1,19048.514,0.04724778006305374,0.4724778006305374,136.889267,35.182644
3931,認知症対応型共同生活介護,グループホーム円頓寺北館,名古屋市西区新道１－２１－１８－１,9,23104,"[136.886536, 35.183926]",1,19048.514,0.04724778006305374,0.4724778006305374,136.886536,35.183926
3932,認知症対応型共同生活介護,たのしい家栄生,名古屋市西区名西1-17-22,9,23104,"[136.877548, 35.187836]",1,19048.514,0.04724778006305374,0.4724778006305374,136.877548,35.187836
3938,介護老人福祉施設,特別養護老人ホームアメニティ城西,名古屋市中村区牛田通１丁目１番５,120,23105,"[136.865036, 35.158981]",1,19106.432,0.6280607493853378,6.2806074938533785,136.865036,35.158981
3939,介護老人保健施設,介護老人保健施設　第II四季の里,名古屋市中村区稲葉地町7丁目2番3,100,23105,"[136.845337, 35.164177]",1,19106.432,0.5233839578211149,5.233839578211149,136.845337,35.164177
3940,介護老人保健施設,介護老人保健施設　福の里　花乃邸,名古屋市中村区京田町3丁目60番地,100,23105,"[136.865555, 35.159859]",1,19106.432,0.5233839578211149,5.233839578211149,136.865555,35.159859
3941,介護老人保健施設,介護老人保健施設　ジョイフル名駅,名古屋市中村区名駅五丁目25番12号,100,23105,"[136.891708, 35.168438]",1,19106.432,0.5233839578211149,5.233839578211149,136.891708,35.168438
3942,介護老人福祉施設,介護老人福祉施設　ジョイフル名駅,名古屋市中村区名駅五丁目25番12号,100,23105,"[136.891708, 35.168438]",1,19106.432,0.5233839578211149,5.233839578211149,136.891708,35.168438
3943,介護老人保健施設,介護老人保健施設　白社苑,名古屋市中村区本陣通6丁目22番地,97,23105,"[136.848511, 35.177666]",1,19106.432,0.5076824390864815,5.0768243908648145,136.848511,35.177666
3944,介護老人保健施設,介護老人保健施設　はっ田,名古屋市中村区並木２丁目３５４番地,96,23105,"[136.852005, 35.149361]",1,19106.432,0.5024485995082704,5.024485995082704,136.852005,35.149361
3945,介護老人福祉施設,特別養護老人ホーム　なごやかハウス名楽,名古屋市中村区名楽町4丁目7番地の18,80,23105,"[136.863312, 35.169701]",1,19106.432,0.41870716625689186,4.187071662568918,136.863312,35.169701
